Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,GEO_Accession (exp),Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,patient_id,Platform,ReleaseDate,create_date,version,Sample Name,selection_marker,source_name,SRA Study,tissue
SRR17763007,RNA-Seq,107,479661098,PRJNA800731,SAMN25279812,163975477,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925303,GSM5837701,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,Ctrl009,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:45:00Z,1,GSM5837701,CD90+,Forearm skin,SRP356854,Skin
SRR17763008,RNA-Seq,107,436336263,PRJNA800731,SAMN25279114,138171071,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925165,GSM5837075,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,Hip,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:44:00Z,1,GSM5837075,CD90+,Forearm skin,SRP356854,Skin
SRR17763009,RNA-Seq,107,460233750,PRJNA800731,SAMN25279115,146198602,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925166,GSM5837076,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,Ctrl055,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:45:00Z,1,GSM5837076,B2M+,Forearm skin,SRP356854,Skin
SRR17763010,RNA-Seq,107,450214056,PRJNA800731,SAMN25279116,142682904,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925167,GSM5837077,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,Hip,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:44:00Z,1,GSM5837077,CD31+,Forearm skin,SRP356854,Skin
SRR17763011,RNA-Seq,107,547519107,PRJNA800731,SAMN25279120,173527463,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925168,GSM5837078,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,Ctrl055,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:45:00Z,1,GSM5837078,CD90+LGR5+,Forearm skin,SRP356854,Skin
SRR17763012,RNA-Seq,107,406631565,PRJNA800731,SAMN25279121,129231915,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925169,GSM5837079,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,Ctrl055,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:44:00Z,1,GSM5837079,CD90+,Forearm skin,SRP356854,Skin
SRR17763013,RNA-Seq,107,505140473,PRJNA800731,SAMN25279122,159344937,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925170,GSM5837080,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,GVHD_pt005,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:45:00Z,1,GSM5837080,CD45+,Forearm skin,SRP356854,Skin
SRR17763014,RNA-Seq,107,417969392,PRJNA800731,SAMN25279123,131736100,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925171,GSM5837081,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,GVHD_pt006,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:44:00Z,1,GSM5837081,CD90+,Forearm skin,SRP356854,Skin
SRR17763015,RNA-Seq,107,405272237,PRJNA800731,SAMN25279117,129462250,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925172,GSM5837082,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,GVHD_pt006,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:45:00Z,1,GSM5837082,CD90+,Forearm skin,SRP356854,Skin
SRR17763016,RNA-Seq,107,613927694,PRJNA800731,SAMN25279118,194508303,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925704,GSM5837083,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,GVHD_pt005,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:46:00Z,1,GSM5837083,CD90+,Forearm skin,SRP356854,Skin
SRR17763017,RNA-Seq,107,237094987,PRJNA800731,SAMN25279119,75038921,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925705,GSM5837084,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,GVHD_pt007,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:44:00Z,1,GSM5837084,CD90+,Forearm skin,SRP356854,Skin
SRR17763018,RNA-Seq,107,461556805,PRJNA800731,SAMN25279124,147183562,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925706,GSM5837085,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,pt01053,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:45:00Z,1,GSM5837085,CD90+,Forearm skin,SRP356854,Skin
SRR17763019,RNA-Seq,107,625637560,PRJNA800731,SAMN25279125,199034034,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925707,GSM5837086,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,GVHD_pt006,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:46:00Z,1,GSM5837086,CD90+,Forearm skin,SRP356854,Skin
SRR17763020,RNA-Seq,107,477435605,PRJNA800731,SAMN25279126,151712720,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925708,GSM5837087,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,GVHD_pt005,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:45:00Z,1,GSM5837087,CD90+,Forearm skin,SRP356854,Skin
SRR17763021,RNA-Seq,107,504305338,PRJNA800731,SAMN25279127,160894121,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925709,GSM5837088,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,pt03034,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:46:00Z,1,GSM5837088,CD90-CD45-,Forearm skin,SRP356854,Skin
SRR17763022,RNA-Seq,107,599280892,PRJNA800731,SAMN25279128,191389949,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925710,GSM5837089,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,pt03034,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:46:00Z,1,GSM5837089,Peri_Vas,Forearm skin,SRP356854,Skin
SRR17763023,RNA-Seq,107,718357661,PRJNA800731,SAMN25279129,229444289,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925711,GSM5837090,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,pt03034,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:46:00Z,1,GSM5837090,CD90+,Forearm skin,SRP356854,Skin
SRR17763024,RNA-Seq,107,444601157,PRJNA800731,SAMN25279130,141717325,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925400,GSM5837091,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,pt03034,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:45:00Z,1,GSM5837091,Peri_Vas,Forearm skin,SRP356854,Skin
SRR17763025,RNA-Seq,107,602891821,PRJNA800731,SAMN25279131,192291983,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925401,GSM5837092,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,pt03034,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:46:00Z,1,GSM5837092,CD90+,Forearm skin,SRP356854,Skin
SRR17763026,RNA-Seq,107,530263217,PRJNA800731,SAMN25279132,168321015,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925402,GSM5837093,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,pt03034,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:45:00Z,1,GSM5837093,CD90+,Forearm skin,SRP356854,Skin
SRR17763027,RNA-Seq,107,615442814,PRJNA800731,SAMN25279133,195971716,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925403,GSM5837094,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,Ctrl056,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:45:00Z,1,GSM5837094,CD90-CD45-,Forearm skin,SRP356854,Skin
SRR17763028,RNA-Seq,107,732722090,PRJNA800731,SAMN25279134,231416626,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925404,GSM5837095,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,Ctrl056,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:46:00Z,1,GSM5837095,CD90-CD45-,Forearm skin,SRP356854,Skin
SRR17763029,RNA-Seq,107,452125397,PRJNA800731,SAMN25279135,144365244,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925405,GSM5837096,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,pt03032,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:45:00Z,1,GSM5837096,CD90+,Forearm skin,SRP356854,Skin
SRR17763030,RNA-Seq,107,531762073,PRJNA800731,SAMN25279136,169283843,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925406,GSM5837097,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,pt03032,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:45:00Z,1,GSM5837097,Peri_Vas,Forearm skin,SRP356854,Skin
SRR17763031,RNA-Seq,107,578259030,PRJNA800731,SAMN25279137,184729806,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925407,GSM5837098,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,pt03032,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:45:00Z,1,GSM5837098,Peri_Vas,Forearm skin,SRP356854,Skin
SRR17763032,RNA-Seq,107,614540804,PRJNA800731,SAMN25279138,194357701,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925536,GSM5837099,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,pt03032,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:46:00Z,1,GSM5837099,CD90-CD45-,Forearm skin,SRP356854,Skin
SRR17763033,RNA-Seq,107,704800761,PRJNA800731,SAMN25279139,222891454,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925537,GSM5837100,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,pt03033,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:46:00Z,1,GSM5837100,CD90+,Forearm skin,SRP356854,Skin
SRR17763034,RNA-Seq,107,568652463,PRJNA800731,SAMN25279140,180348094,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925538,GSM5837101,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,Morphea_pt001,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:46:00Z,1,GSM5837101,CD90+,Forearm skin,SRP356854,Skin
SRR17763035,RNA-Seq,107,721283897,PRJNA800731,SAMN25279141,228285347,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925539,GSM5837102,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,pt03032,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:46:00Z,1,GSM5837102,CD90+,Forearm skin,SRP356854,Skin
SRR17763036,RNA-Seq,107,705464161,PRJNA800731,SAMN25279142,223855973,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925540,GSM5837103,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,Ctrl056,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:46:00Z,1,GSM5837103,CD90+,Forearm skin,SRP356854,Skin
SRR17763037,RNA-Seq,107,490090281,PRJNA800731,SAMN25279143,156378194,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925541,GSM5837104,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,Ctrl057,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:45:00Z,1,GSM5837104,Peri_Vas,Forearm skin,SRP356854,Skin
SRR17763038,RNA-Seq,107,504355414,PRJNA800731,SAMN25279144,161873350,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925542,GSM5837105,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,pt03033,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:45:00Z,1,GSM5837105,Peri_Vas,Forearm skin,SRP356854,Skin
SRR17763039,RNA-Seq,107,528500178,PRJNA800731,SAMN25279145,169166399,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925543,GSM5837106,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,pt03032,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:46:00Z,1,GSM5837106,CD90+,Forearm skin,SRP356854,Skin
SRR17763040,RNA-Seq,107,530683192,PRJNA800731,SAMN25279146,168606000,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925173,GSM5837107,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,Ctrl057,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:45:00Z,1,GSM5837107,CD90-CD45-,Forearm skin,SRP356854,Skin
SRR17763041,RNA-Seq,107,567053562,PRJNA800731,SAMN25279147,180141630,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925174,GSM5837108,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,Ctrl057,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:46:00Z,1,GSM5837108,CD90-CD45-,Forearm skin,SRP356854,Skin
SRR17763042,RNA-Seq,107,574045156,PRJNA800731,SAMN25279148,182841582,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925175,GSM5837109,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,pt03033,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:46:00Z,1,GSM5837109,Peri_Vas,Forearm skin,SRP356854,Skin
SRR17763043,RNA-Seq,107,430122666,PRJNA800731,SAMN25279149,136705574,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925176,GSM5837110,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,Ctrl057,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:45:00Z,1,GSM5837110,Peri_Vas,Forearm skin,SRP356854,Skin
SRR17763044,RNA-Seq,107,561152833,PRJNA800731,SAMN25279150,178149711,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925177,GSM5837111,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,Ctrl056,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:46:00Z,1,GSM5837111,Peri_Vas,Forearm skin,SRP356854,Skin
SRR17763045,RNA-Seq,107,583091150,PRJNA800731,SAMN25279151,185863343,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925178,GSM5837112,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,pt03033,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:45:00Z,1,GSM5837112,CD90-CD45-,Forearm skin,SRP356854,Skin
SRR17763046,RNA-Seq,107,525460629,PRJNA800731,SAMN25279152,167232921,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925179,GSM5837113,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,Ctrl056,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:45:00Z,1,GSM5837113,CD90+,Forearm skin,SRP356854,Skin
SRR17763047,RNA-Seq,76,495668276,PRJNA800731,SAMN25279153,218775351,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925180,GSM5837114,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,Ctrl060,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:46:00Z,1,GSM5837114,CD90+,Forearm skin,SRP356854,Skin
SRR17763048,RNA-Seq,76,748878084,PRJNA800731,SAMN25279154,321359147,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925712,GSM5837115,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,Ctrl060,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:48:00Z,1,GSM5837115,CD90+,Forearm skin,SRP356854,Skin
SRR17763049,RNA-Seq,76,678880564,PRJNA800731,SAMN25279155,292052086,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925713,GSM5837116,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,Ctrl060,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:46:00Z,1,GSM5837116,Peri_Vas,Forearm skin,SRP356854,Skin
SRR17763050,RNA-Seq,76,591736836,PRJNA800731,SAMN25279156,253880450,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925714,GSM5837117,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,Ctrl060,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:46:00Z,1,GSM5837117,Peri_Vas,Forearm skin,SRP356854,Skin
SRR17763051,RNA-Seq,76,580693124,PRJNA800731,SAMN25279157,250223913,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925715,GSM5837118,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,Ctrl060,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:46:00Z,1,GSM5837118,CD90+LGR5+DPP4+,Forearm skin,SRP356854,Skin
SRR17763052,RNA-Seq,76,633844788,PRJNA800731,SAMN25279158,273555808,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925716,GSM5837119,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,Ctrl003,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:47:00Z,1,GSM5837119,CD90+,Forearm skin,SRP356854,Skin
SRR17763053,RNA-Seq,76,661634796,PRJNA800731,SAMN25279159,284182201,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925717,GSM5837120,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,Ctrl003,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:47:00Z,1,GSM5837120,CD90+LGR5+DPP4+,Forearm skin,SRP356854,Skin
SRR17763054,RNA-Seq,76,607389036,PRJNA800731,SAMN25279160,259120971,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925718,GSM5837121,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,pt01050,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:46:00Z,1,GSM5837121,CD90+,Forearm skin,SRP356854,Skin
SRR17763055,RNA-Seq,76,503990884,PRJNA800731,SAMN25279161,217021699,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925719,GSM5837122,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,pt01050,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:46:00Z,1,GSM5837122,Peri_Vas,Forearm skin,SRP356854,Skin
SRR17763056,RNA-Seq,76,684556548,PRJNA800731,SAMN25279162,294204127,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925408,GSM5837123,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,pt01050,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:47:00Z,1,GSM5837123,Peri_Vas,Forearm skin,SRP356854,Skin
SRR17763057,RNA-Seq,76,559142564,PRJNA800731,SAMN25279163,240158981,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925409,GSM5837124,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,pt01050,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:46:00Z,1,GSM5837124,CD90+LGR5+DPP4+,Forearm skin,SRP356854,Skin
SRR17763058,RNA-Seq,76,545425552,PRJNA800731,SAMN25279164,234946732,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925410,GSM5837125,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,pt01049,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:46:00Z,1,GSM5837125,CD90+,Forearm skin,SRP356854,Skin
SRR17763059,RNA-Seq,76,855574104,PRJNA800731,SAMN25279165,364435714,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925411,GSM5837126,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,pt01052,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:47:00Z,1,GSM5837126,CD90+,Forearm skin,SRP356854,Skin
SRR17763060,RNA-Seq,76,622778808,PRJNA800731,SAMN25279166,266916039,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925412,GSM5837127,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,pt01052,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:47:00Z,1,GSM5837127,Peri_Vas,Forearm skin,SRP356854,Skin
SRR17763061,RNA-Seq,76,714185224,PRJNA800731,SAMN25279167,304183771,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925413,GSM5837128,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,pt01049,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:47:00Z,1,GSM5837128,Peri_Vas,Forearm skin,SRP356854,Skin
SRR17763062,RNA-Seq,76,703722532,PRJNA800731,SAMN25279168,302178867,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925414,GSM5837129,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,pt01050,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:47:00Z,1,GSM5837129,Peri_Vas,Forearm skin,SRP356854,Skin
SRR17763063,RNA-Seq,76,318118748,PRJNA800731,SAMN25279169,136217086,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925415,GSM5837130,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,pt01050,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:45:00Z,1,GSM5837130,CD90+,Forearm skin,SRP356854,Skin
SRR17763064,RNA-Seq,76,634770392,PRJNA800731,SAMN25279170,272058734,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925544,GSM5837131,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,pt01051,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:47:00Z,1,GSM5837131,CD90+LGR5+DPP4+,Forearm skin,SRP356854,Skin
SRR17763065,RNA-Seq,76,564202264,PRJNA800731,SAMN25279171,243991125,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925545,GSM5837132,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,Ctrl024,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:46:00Z,1,GSM5837132,Peri_Vas,Forearm skin,SRP356854,Skin
